ID,Actual Electricity energy,Predicted Electricity energy,Actual Gas energy,Predicted Gas energy
Test_0,0.16544655020737062,0.16754383850097657,0.5435509197208531,0.5245075073242188
Test_1,0.32398733021366816,0.32886297607421877,0.3628469684541409,0.3649046630859375
Test_2,0.2500981070780792,0.24613909912109375,0.3819814085958979,0.3792542419433594
Test_3,0.6599499522074758,0.6558331909179688,0.0,0.0002400481700897217
Test_4,0.6466055153890952,0.6460994262695312,0.0,-7.216154783964157e-05
Test_5,0.19651491673148216,0.19676620483398438,0.2981326808963899,0.3015219421386719
Test_6,0.5596054697338758,0.561311279296875,0.0,-3.504860028624535e-05
Test_7,0.2111670614677343,0.2153050994873047,0.4265919837718261,0.42674984741210936
Test_8,0.24784857430572726,0.24920854187011718,0.39498590440723064,0.39703726196289063
Test_9,0.45683030415216636,0.46804232788085937,0.0,2.0805422216653822e-05
Test_10,0.23325139679963153,0.22538969421386718,0.3267892876840178,0.32855841064453123
Test_11,0.2830947200829217,0.2757887268066406,0.25686131680044666,0.25748434448242186
Test_12,0.46307406187518174,0.4691583251953125,0.0,-7.501589506864548e-05
Test_13,0.5527178528794842,0.5500514526367187,0.0,5.722278729081154e-05
Test_14,0.1817630295886297,0.18069593811035156,0.3832240230739138,0.37979229736328124
Test_15,0.23830528067560328,0.24192906188964844,0.3552511199370706,0.35110675048828127
Test_16,0.19047089420035643,0.1918785400390625,0.36096972861340737,0.3499153747558594
Test_17,0.21648947248580244,0.2219818115234375,0.30651437239395163,0.310052490234375
Test_18,0.5057340841293068,0.5117554321289063,0.0,-5.888992175459862e-05
Test_19,0.44296065157788295,0.45302481079101564,0.0,-0.00013811999559402464
Test_20,0.2120352187761359,0.22018438720703126,0.4171652838251893,0.4170079345703125
Test_21,0.23196623148186188,0.23028561401367187,0.3692988661206513,0.3742017517089844
Test_22,0.566366280254924,0.56450732421875,0.0,0.0002635388970375061
Test_23,0.6171728492286473,0.61152294921875,0.0,1.1861728853546083e-07
Test_24,0.20390316095308408,0.2064010467529297,0.36801500223123423,0.3683668212890625
Test_25,0.2301510736995719,0.22989117431640624,0.36666993243139073,0.3698609924316406
Test_26,0.18841700857046095,0.18376499938964844,0.2926200184552071,0.2953903503417969
Test_27,0.2174246290518508,0.22460443115234374,0.6064589068002622,0.58386328125
Test_28,0.23961712480183472,0.2369925994873047,0.3047928217018969,0.30874658203125
Test_29,0.582270936858024,0.5766981201171875,0.0,2.812925260514021e-06
Test_30,0.6138694027221911,0.620701904296875,0.0,6.704274099320173e-06
Test_31,0.22933922838797088,0.22606027221679686,0.31931085155823097,0.31492434692382815
Test_32,0.16171318655606445,0.16515478515625,0.4620625496961292,0.49131829833984375
Test_33,0.6542594679703532,0.6489303588867188,0.0,-1.3040895573794842e-05
Test_34,0.2273115277773543,0.22491862487792968,0.40178566560271034,0.40910931396484373
Test_35,0.6367435967089811,0.6305379028320313,0.0,0.0001993110179901123
Test_36,0.25239921733569154,0.2583963928222656,0.5044556516150577,0.4729710693359375
Test_37,0.25181497335335873,0.25956121826171874,0.507840532289026,0.4840542907714844
Test_38,0.5985508660700405,0.5910770874023438,0.0,0.0016152000427246095
Test_39,0.5569459375335659,0.547541748046875,0.0,0.0003885807991027832
Test_40,0.23536713621299715,0.23202598571777344,0.40282976875196347,0.39989065551757813
Test_41,0.23527045196206853,0.2346692657470703,0.28493850915565155,0.2879564514160156
Test_42,0.2573788191964816,0.26525274658203124,0.2824506957653987,0.28230661010742186
Test_43,0.15547956989375247,0.1561723175048828,0.27720297623278545,0.27850604248046873
Test_44,0.2903522773598433,0.2831946105957031,0.3049678053701897,0.3050015869140625
Test_45,0.33236312827695663,0.33469003295898436,0.3628518757152844,0.3624954833984375
Test_46,0.31343957011108714,0.31018594360351565,0.2867155052714923,0.2840326843261719
Test_47,0.5888490632135764,0.5803989868164062,0.0,0.0002127434015274048
Test_48,0.18479448116945082,0.18742398071289063,0.33218850844090975,0.33732711791992187
Test_49,0.19082537592832222,0.19284358215332031,0.4373634212241072,0.43523468017578126
Test_50,0.20992635007728266,0.21301321411132812,0.36776880268433887,0.3628553771972656
Test_51,0.560289230238103,0.5590241088867187,0.0,0.00020353084802627564
Test_52,0.2481846916580985,0.24247824096679688,0.296186626340122,0.30326882934570315
Test_53,0.5019955283518452,0.5175225830078125,0.0,-0.00016614872217178344
Test_54,0.26377529742269357,0.258301513671875,0.3564081755233154,0.36795489501953127
Test_55,0.4927479221030292,0.5086283569335938,0.0,-0.00019144833087921141
Test_56,0.492141371469187,0.4964780883789062,0.0,-0.00012188154458999634
Test_57,0.2127218185598459,0.21542869567871092,0.5462231500711998,0.5388356323242187
Test_58,0.5744518110929911,0.5754393310546875,0.0,-0.0002086958885192871
Test_59,0.4877645509843077,0.4855921630859375,0.0,-8.384853601455688e-05
Test_60,0.18620326074109367,0.18989805603027343,0.3994467473089159,0.3795997009277344
Test_61,0.19721573773921428,0.19864939880371094,0.44417306728204453,0.43737200927734377
Test_62,0.5517457219287051,0.5515889892578125,0.0,-4.121929034590721e-05
Test_63,0.2621412180435781,0.26274258422851565,0.27923382307328093,0.28170309448242187
Test_64,0.5929809662484811,0.603798095703125,0.0,0.0003041641116142273
Test_65,0.5162415650027646,0.5198383178710938,0.0,1.8674556165933607e-05
Test_66,0.20064776382060936,0.2097023468017578,0.45226785852699586,0.4510932312011719
Test_67,0.5980599704074484,0.5986653442382812,0.0,0.0004944724142551423
Test_68,0.5869421735692818,0.587027099609375,0.0,-0.00010166525095701218
Test_69,0.24148318230798138,0.2378976287841797,0.2999525260518975,0.30139468383789064
Test_70,0.6422520933214826,0.634595947265625,0.0,0.0011993786096572876
Test_71,0.4185110516521926,0.42257275390625,0.0,-5.459510907530785e-05
Test_72,0.17895258947335263,0.17510520935058593,0.2903421635079536,0.2887618713378906
Test_73,0.5033794628916625,0.5068556213378906,0.0,-8.178825490176678e-06
Test_74,0.5821568000871403,0.576878173828125,0.0,0.000688092589378357
Test_75,0.20271990688664815,0.20718345642089844,0.39246692540178235,0.38349169921875
Test_76,0.19022791568891143,0.18930068969726563,0.35313854044933357,0.35279452514648435
Test_77,0.32754074078705264,0.3292445373535156,0.362807075994818,0.36403359985351563
Test_78,0.1907589950937014,0.19311965942382814,0.3506724770484054,0.3541466979980469
Test_79,0.60474117840219,0.6040439453125,0.0,0.0001684821844100952
Test_80,0.5766898711125662,0.568533203125,0.0,4.611111059784889e-05
Test_81,0.2112983467317235,0.21482737731933593,0.4837257165401389,0.48908990478515624
Test_82,0.5292902350075464,0.5275789794921875,0.0,5.140865221619606e-05
Test_83,0.5723780602292744,0.5691281127929687,0.0,0.0006948111057281494
Test_84,0.3141924648841333,0.29237631225585936,0.4122664696758812,0.4380189208984375
Test_85,0.6283640519530247,0.6260454711914063,0.0,-0.00015507370233535766
Test_86,0.3990791461912459,0.4088257751464844,0.0,-3.4458156675100324e-05
Test_87,0.2800457843800878,0.27131369018554685,0.2920998756026399,0.29767929077148436
Test_88,0.22491313576807526,0.2222657928466797,0.3914120095013379,0.389363037109375
Test_89,0.19928214693092502,0.20173567199707032,0.4527185730783824,0.46129254150390625
Test_90,0.23277950695155,0.23076358032226563,0.2859911368455101,0.29519647216796874
Test_91,0.293299042825157,0.28564862060546875,0.3551693107000556,0.3510102233886719
Test_92,0.20998050460959755,0.20831730651855468,0.42976802241165324,0.42904397583007814
Test_93,0.7150601184887049,0.7013079833984375,0.0,0.0001102982759475708
Test_94,0.567720463161821,0.5698416748046875,0.0,6.115001812577247e-05
Test_95,0.23957648730280687,0.22907794189453126,0.27963710647736106,0.2784867248535156
Test_96,0.41181574850754743,0.41826156616210936,0.0,-0.00048193949460983277
Test_97,0.5095611987775384,0.5123788452148438,0.0,-0.0004744387865066528
Test_98,0.272129694830233,0.26907269287109375,0.2792259436960814,0.28175991821289065
Test_99,0.48833101979640314,0.5004006958007813,0.0,0.00017828243970870972
Test_100,0.5638269045844004,0.5760350341796875,0.0,0.00024262529611587526
Test_101,0.548355006129154,0.564141357421875,0.0,0.00014849555492401124
Test_102,0.5926327688578544,0.5976170043945312,0.0,-0.0004439653754234314
Test_103,0.21894044637519003,0.22063121032714844,0.31010893819065116,0.3244090576171875
Test_104,0.24736217559770893,0.24310240173339845,0.35528243256971886,0.3550701904296875
Test_105,0.2680735145512746,0.2717431640625,0.4745271916526314,0.46098391723632814
Test_106,0.6966999927706833,0.6810814208984375,0.0,0.00038113349676132204
Test_107,0.2696822451236552,0.2713221130371094,0.3507780279974744,0.39323001098632815
Test_108,0.22921133712906072,0.22596957397460937,0.41003985024728357,0.4085590515136719
Test_109,0.1578193229933177,0.15756346130371093,0.5679409043803451,0.56357080078125
Test_110,0.46749403598422007,0.47264892578125,0.0,-9.772217273712159e-05
Test_111,0.5889440021143477,0.5903145751953125,0.0,0.00037612324953079226
Test_112,0.23562454785562548,0.233213623046875,0.37426343462834427,0.375012939453125
Test_113,0.20435319907916336,0.20372689819335937,0.26985767874830785,0.27026010131835937
Test_114,0.3083642179988745,0.3180300903320312,0.2850777232508125,0.2881980590820313
Test_115,0.5627884648675869,0.5623021850585938,0.0,0.0001230091452598572
Test_116,0.5500391131503769,0.5515136108398437,0.0,0.00021025502681732179
Test_117,0.5077157175330962,0.51202685546875,0.0,-0.002160219430923462
Test_118,0.7223367190647357,0.7139318237304687,0.0,-9.05076265335083e-05
Test_119,0.28876586018621253,0.2927797546386719,0.3157830209883588,0.3163587646484375
Test_120,0.2126364461970554,0.2138724365234375,0.3728023239478618,0.37230697631835935
Test_121,0.30360860843793536,0.3068614807128906,0.31726346385403337,0.3116814270019531
Test_122,0.490794427715712,0.4932903442382813,0.0,-5.773061141371727e-05
Test_123,0.633867333234096,0.6285505981445313,0.0,-4.2053397744894026e-05
Test_124,0.2760417528336923,0.2699322814941406,0.3145289692532159,0.31397576904296876
Test_125,0.18525094979001472,0.19765606689453125,0.35233415677649993,0.3519080810546875
Test_126,0.19911719690425583,0.2002790985107422,0.4171474086569963,0.4169942932128906
Test_127,0.26909680054017504,0.27058978271484374,0.5132527500505482,0.4925121459960938
Test_128,0.5633034623350363,0.5647276000976562,0.0,9.996329899877309e-07
Test_129,0.5060372993485632,0.5086729431152344,0.0,0.00012882304191589355
Test_130,0.45696408644030806,0.4619941711425781,0.0,0.0001783902645111084
Test_131,0.5513630150314907,0.55297607421875,0.0,4.170847311615944e-05
Test_132,0.5809382776720349,0.5740748291015625,0.0,0.0001716628670692444
Test_133,0.2532599396155209,0.23450082397460936,0.4505789144152055,0.44612237548828126
Test_134,0.29656705879216405,0.29780377197265623,0.2827602922050947,0.2959822998046875
Test_135,0.5567468454259328,0.5565906372070313,0.0,0.00015897220373153686
Test_136,0.17746767941497454,0.17915328979492187,0.3912258569323386,0.3903710021972656
Test_137,0.5682437463454196,0.5701383666992188,0.0,-3.1025702133774755e-05
Test_138,0.25722470591725843,0.25728305053710937,0.29059418980653445,0.29602780151367186
Test_139,0.27122599303208705,0.2723653564453125,0.2839795632383573,0.2885206909179687
Test_140,0.49710505592822013,0.49003363037109376,0.0,-0.0007786957025527954
Test_141,0.5418080235932343,0.5412518920898437,0.0,0.00012279266119003297
Test_142,0.2216789218739395,0.22187525939941405,0.33074574423870146,0.3397120056152344
Test_143,0.18936574034879416,0.19539501953125,0.3157452769567846,0.31197018432617185
Test_144,0.6327901688440527,0.6273988647460937,0.0,0.0003101559281349182
Test_145,0.21099928452292888,0.2179682159423828,0.44687075444048274,0.46545526123046876
Test_146,0.2751972026517283,0.2847121276855469,0.27479721434493665,0.27729946899414065
Test_147,0.4847464271351512,0.49638937377929687,0.0,-8.256572484970093e-05
Test_148,0.3212424740680553,0.31152761840820314,0.351475135369821,0.3543298034667969
