ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,587.2173096486423,587.9542846679688,92.07488848892714,88.39039611816406,78.40206588934971,78.40206909179688,112.7357383206824,113.8504638671875,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_1,517.1981375694498,516.6842651367188,197.106581109633,197.3220672607422,78.40206588934971,78.40206909179688,136.7419203380546,135.96902465820312,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_2,622.7697785429219,622.0332641601562,15.58611784959699,15.852766990661621,78.40206588934971,78.40206909179688,351.1718444322717,353.3900146484375,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_3,533.965881524376,534.5103759765625,76.29900618201737,75.36959838867188,78.40206588934971,78.40206909179688,150.1838954534784,150.18206787109375,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_4,539.7879333281164,539.9520874023438,15.58611784959699,14.474295616149902,78.40206588934971,78.40206909179688,296.4883793724078,297.9676208496094,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_5,590.5176461381955,590.8964233398438,16.77948196259488,15.661826133728027,78.40206588934971,78.40206909179688,470.5571640973472,462.441162109375,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_6,564.0269191642539,566.8383178710938,13.53392284216292,12.790274620056152,78.40206588934971,78.40206909179688,544.6024728069489,546.3286743164062,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_7,604.1043900148682,603.8261108398438,241.0947648485797,251.587158203125,78.40206588934971,78.40206909179688,387.2583926754832,385.6385192871094,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_8,606.4030831833477,606.914794921875,17.37616401909382,17.747243881225586,78.40206588934971,78.40206909179688,452.9834102824947,462.9991455078125,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_9,528.6016120197198,527.6744995117188,15.62720087643791,15.942900657653809,78.40206588934971,78.40206909179688,358.2674700680804,360.47979736328125,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_10,512.581187886376,512.2955322265625,15.58611784959699,14.824423789978027,78.40206588934971,78.40206909179688,366.5916738398935,365.6504821777344,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_11,576.3009625166288,576.2549438476562,308.7565537209484,305.06689453125,78.40206588934971,78.40206909179688,392.886767352688,395.4244689941406,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_12,538.3128570310665,538.3271484375,199.0198763596526,199.12806701660156,78.40206588934971,78.40206909179688,155.8122701306831,154.8249053955078,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_13,570.5962907895766,570.205322265625,241.2023632522106,245.60888671875,78.40206588934971,78.40206909179688,397.8245559120432,398.4886779785156,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_14,604.7499804366538,604.4506225585938,16.18279990609594,16.081396102905273,78.40206588934971,78.40206909179688,606.0079035918303,604.7142944335938,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_15,539.6333828938101,539.3704223632812,18.5773534705376,18.76527214050293,78.40206588934971,78.40206909179688,374.8787072540888,368.5438537597656,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_16,573.147351122936,572.4967651367188,15.58611784959699,14.892622947692871,78.40206588934971,78.40206909179688,379.5465216370608,386.9402770996094,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_17,568.0080600985992,567.6265258789062,18.86689099303545,18.123586654663086,78.40206588934971,78.40206909179688,460.4155254714766,457.74664306640625,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_18,614.7664136473902,614.4517211914062,15.58611784959699,16.35176658630371,78.40206588934971,78.40206909179688,352.6840910869395,355.2391357421875,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_19,539.9776977854292,540.4733276367188,16.77948196259488,16.47797203063965,78.40206588934971,78.40206909179688,514.7977150011737,516.3780517578125,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_20,570.0700367790906,568.9224243164062,17.67352688003756,17.900541305541992,78.40206588934971,78.40206909179688,656.8100007825338,649.4848022460938,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_21,578.2436027858205,577.9391479492188,17.37616401909382,17.8601131439209,78.40206588934971,78.40206909179688,669.6161671492292,670.4168090820312,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_22,584.2965020737147,584.3480224609375,13.49870881915643,12.611922264099121,78.40206588934971,78.40206909179688,318.3034666249315,338.0086975097656,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_23,573.221691838172,573.2501220703125,14.39275373659911,13.666106224060059,78.40206588934971,78.40206909179688,559.5625635808749,558.58544921875,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_24,567.4211597151576,567.5558471679688,92.07488848892714,90.56523895263672,78.40206588934971,78.40206909179688,136.7419203380546,135.7690887451172,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_25,520.1639408404413,520.1995239257812,197.8265122466546,197.78146362304688,78.40206588934971,78.40206909179688,136.7419203380546,137.54342651367188,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_26,560.2277173487753,560.367431640625,14.71554894749198,15.140570640563965,78.40206588934971,78.40206909179688,586.2137099929572,576.1326293945312,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_27,536.751702011112,536.62255859375,197.106581109633,202.64675903320312,78.40206588934971,78.40206909179688,150.1838954534784,150.1182403564453,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_28,559.4823538618045,559.2587280273438,73.83206823695124,73.35774230957031,78.40206588934971,78.40206909179688,131.8060881133109,131.75294494628906,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_29,613.600438218953,612.8775024414062,108.3261601064246,105.87398529052734,78.40206588934971,78.40206909179688,112.7357383206824,114.04905700683594,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_30,611.5893262383598,611.1444702148438,15.59003051881994,16.101972579956055,78.40206588934971,78.40206909179688,427.9755849440488,416.23126220703125,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_31,570.5962907895766,570.3675537109375,16.18279990609594,15.131720542907715,78.40206588934971,78.40206909179688,352.7682134752328,364.60552978515625,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_32,573.147351122936,572.6911010742188,197.106581109633,207.50588989257812,78.40206588934971,78.40206909179688,397.8245559120432,398.1610412597656,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_33,552.7369121214492,551.6909790039062,17.37616401909382,16.79915428161621,78.40206588934971,78.40206909179688,619.9565693716253,622.87353515625,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_34,525.1838954534784,525.247314453125,73.83206823695124,75.91548919677734,78.40206588934971,78.40206909179688,136.7419203380546,137.52734375,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_35,591.6542765474607,590.7162475585938,108.3261601064246,102.4018783569336,78.40206588934971,78.40206909179688,136.7419203380546,136.83319091796875,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_36,532.2403943970577,531.5160522460938,100.2015024649816,97.68071746826172,78.40206588934971,78.40206909179688,126.1777134361061,126.00668334960938,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_37,518.3621566632756,517.7523803710938,76.29900618201737,76.38428497314453,78.40206588934971,78.40206909179688,136.7419203380546,136.84738159179688,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_38,611.3839111041552,611.9088134765625,17.37616401909382,17.6892147064209,78.40206588934971,78.40206909179688,565.0872525236716,566.5868530273438,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_39,622.8773769465529,622.4819946289062,16.77948196259488,16.081274032592773,78.40206588934971,78.40206909179688,437.8961577588231,440.0390319824219,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_40,600.6612410986775,600.9244384765625,16.77948196259488,16.5366268157959,78.40206588934971,78.40206909179688,322.7150011738008,324.4479675292969,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_41,608.9795758666562,606.821533203125,240.0109554738243,238.1643524169922,78.40206588934971,78.40206909179688,155.8122701306831,156.1389923095703,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_42,575.277799514829,575.0581665039062,196.7407465372877,195.74893188476562,78.40206588934971,78.40206909179688,126.1777134361061,125.31820678710938,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_43,545.4613037013851,546.1249389648438,15.01682447765866,15.022246360778809,78.40206588934971,78.40206909179688,340.8228343375851,342.8298034667969,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_44,518.8140699585257,518.2513427734375,15.58611784959699,15.532561302185059,78.40206588934971,78.40206909179688,351.7372251349871,361.3678894042969,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_45,566.4625557555364,566.3372192382812,195.6588934971437,194.98451232910156,78.40206588934971,78.40206909179688,416.8949057046717,418.26239013671875,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_46,528.6661710618984,528.3289184570312,15.58611784959699,15.749686241149902,78.40206588934971,78.40206909179688,577.7114797715001,577.5885620117188,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
Test_47,547.6543548008451,547.1786499023438,16.77948196259488,16.106847763061523,78.40206588934971,78.40206909179688,336.3213083965881,342.55230712890625,0,-1.8609838335384125e-20,20.16394084044135,20.163890838623047
