ID,Actual Electricity energy,Predicted Electricity energy,Actual Gas energy,Predicted Gas energy
Test_0,0.2889628736504261,0.2908698425292969,0.07075712399016125,0.06971253967285156
Test_1,0.3241653618804519,0.3203258056640625,0.08862172815832653,0.08808131408691407
Test_2,0.308916177971403,0.3114065246582031,0.13819133163114986,0.13534114074707032
Test_3,0.31963314922793784,0.31915008544921875,0.060048112507440424,0.06114408874511719
Test_4,0.39893358280768404,0.395356201171875,0.0,-6.609100103378296e-05
Test_5,0.3615926183553304,0.35868148803710936,0.17240936872229845,0.168426513671875
Test_6,0.4438346765698257,0.4496023864746094,0.0,3.60250286757946e-05
Test_7,0.40516432320567297,0.39753668212890625,0.0,2.237972430884838e-05
Test_8,0.468406838397513,0.46525018310546873,0.0,6.368137896060944e-05
Test_9,0.40157815052243806,0.40076345825195314,0.0,2.2094827145338058e-05
Test_10,0.43416502678995433,0.43478305053710936,0.0,0.0005570172667503357
Test_11,0.28198014849740294,0.28223471069335937,0.07815547418478952,0.07839997100830078
Test_12,0.4567234004106176,0.4603419799804688,0.0,-0.0012424184083938599
Test_13,0.36095954513040146,0.36955239868164064,0.0738888316845217,0.07273487091064453
Test_14,0.40116301484378214,0.40425146484375,0.0,-0.0001139034479856491
Test_15,0.2820587176469903,0.2927952880859375,0.06808243580136636,0.070307861328125
Test_16,0.351910647708405,0.35175112915039064,0.05165212812421636,0.05317788696289062
Test_17,0.4200241266169054,0.4178153991699219,0.0,0.00021671432256698607
Test_18,0.40133356708702517,0.40209515380859373,0.0,1.7574472352862358e-05
Test_19,0.3733054646762382,0.3729954833984375,0.0,-3.693205490708351e-05
Test_20,0.3916758480944227,0.39549346923828127,0.0,0.00021699739992618562
Test_21,0.40289877472920593,0.3959353332519531,0.07559861311999098,0.08398143005371093
Test_22,0.2776791569855651,0.2762124328613281,0.1405234449741366,0.13987661743164062
Test_23,0.3984586370604268,0.4092713317871094,0.0,8.041840977966786e-06
Test_24,0.4649019496546995,0.46450985717773435,0.0,6.153073534369468e-05
Test_25,0.2834154289994669,0.29486114501953126,0.22434240807473674,0.20509283447265625
Test_26,0.4579000792144832,0.46140155029296875,0.0,-6.442400813102722e-05
Test_27,0.3872624395419312,0.39170150756835936,0.0,-3.279659524559975e-05
Test_28,0.47288735432777484,0.4719004821777344,0.0,3.149711713194847e-05
Test_29,0.4240671298764297,0.42242523193359377,0.0,1.64547860622406e-05
Test_30,0.33544503880243126,0.33299365234375,0.12327272739553698,0.12214743041992188
Test_31,0.4353661803666478,0.43343539428710937,0.0,0.00011403143405914307
Test_32,0.30602503068211256,0.30718157958984377,0.1075977634399523,0.10676607513427734
Test_33,0.3328209757272257,0.3584976501464844,0.07075346972057021,0.07126283264160156
Test_34,0.3189376965199916,0.32427001953125,0.0843713027872725,0.08716044616699219
Test_35,0.3573813484393568,0.34189199829101563,0.15786458665798073,0.15500607299804686
Test_36,0.3761068201282912,0.38122244262695315,0.09411473648667273,0.09192481994628907
Test_37,0.27849433362754467,0.27846542358398435,0.16525524740287334,0.15417010498046874
Test_38,0.30138454936275216,0.30248294067382814,0.16187630317992385,0.15721864318847656
Test_39,0.3483338103027311,0.3496783142089844,0.0885795003696476,0.087638671875
Test_40,0.32358393424613513,0.32575750732421876,0.17291404002789973,0.17711199951171874
Test_41,0.2824568384490902,0.2844634704589844,0.06506914092733278,0.06614132690429687
Test_42,0.4210860740349078,0.41279376220703123,0.0,-1.577913947403431e-05
Test_43,0.47591263000993944,0.4782207946777344,0.0,0.00011698296666145325
Test_44,0.4459191724523058,0.44080950927734375,0.0,-4.302472248673439e-05
Test_45,0.2970024905030971,0.30292596435546876,0.0674713670950299,0.06714773559570313
Test_46,0.32221337814321716,0.32355389404296875,0.05830797616414291,0.058768310546875
Test_47,0.3508787757687917,0.3537329406738281,0.0,1.8100928515195845e-05
Test_48,0.2930599782181316,0.2939898376464844,0.12280446006432692,0.12367346954345704
Test_49,0.3344155079935746,0.32954681396484375,0.08204153163176604,0.08142356109619141
Test_50,0.39944801641939304,0.39850018310546875,0.0,0.0001320410519838333
Test_51,0.45228578440398665,0.4443800354003906,0.0,0.0001853635162115097
Test_52,0.2837192648339047,0.28483340454101563,0.10268941021858585,0.1029217300415039
Test_53,0.47072436049741645,0.4650502014160156,0.0,-3.7687044590711596e-05
Test_54,0.29882569629040817,0.30461248779296873,0.2387612785429425,0.2264300994873047
Test_55,0.38711081677323744,0.3889373474121094,0.0,-0.001622103214263916
Test_56,0.29126421802439145,0.2922109680175781,0.06877906833256545,0.06939035034179687
Test_57,0.2957040259043562,0.29548361206054685,0.11367477362674408,0.11459353637695313
Test_58,0.2911929197522466,0.291741943359375,0.1422855365469889,0.13820079040527344
Test_59,0.5285936808763019,0.5126616821289063,0.0,0.0009315520524978638
Test_60,0.4247971464557686,0.4329695739746094,0.0,-6.802241504192353e-05
Test_61,0.47606884695409435,0.475873779296875,0.0,-0.00020770075917243957
Test_62,0.3366527268537964,0.33933383178710935,0.21113708006625,0.18935171508789062
Test_63,0.45553606231620497,0.4519300842285156,0.0,-0.0001551547348499298
Test_64,0.332574829842439,0.3313454284667969,0.10049209403079351,0.103365478515625
Test_65,0.42891851030743927,0.4309406433105469,0.0,-3.109261766076088e-05
Test_66,0.4576520149839889,0.4550566101074219,0.0,-4.144123569130898e-05
Test_67,0.38957026317090904,0.3884507446289063,0.0,5.8252941817045214e-05
Test_68,0.2884182062561231,0.28912533569335935,0.08666372426921307,0.0884081802368164
Test_69,0.3585465534973529,0.3564288635253906,0.08697172718247626,0.0859576644897461
Test_70,0.4199091148049575,0.42065011596679686,0.0,-1.680036075413227e-05
Test_71,0.36806928180441834,0.36696743774414065,0.09414135886759156,0.09431461334228515
Test_72,0.4398199716975655,0.4495928955078125,0.0,0.0007692146301269532
Test_73,0.3232974767643198,0.32361297607421874,0.10612301273497596,0.10424079132080079
Test_74,0.3193335179904374,0.3202429504394531,0.12946780644384526,0.13457595825195312
Test_75,0.36218001469646344,0.36752618408203125,0.05424342665146477,0.05465295028686523
Test_76,0.32318407417159,0.32431759643554686,0.056749955613482,0.05948560333251953
Test_77,0.3281346879332549,0.32735943603515627,0.0590752726715097,0.05955393600463867
Test_78,0.3139242536937778,0.31458148193359375,0.16954218152956038,0.16536766052246094
Test_79,0.402881168922586,0.39957220458984377,0.08695982630130046,0.08932695007324219
Test_80,0.42893371337307806,0.42815887451171875,0.0,-1.6737969592213632e-05
Test_81,0.4243638434694219,0.4222127685546875,0.0,-1.778768189251423e-05
Test_82,0.43351414858697745,0.43422344970703125,0.0,-4.379783943295479e-05
Test_83,0.4121826033592704,0.4050413818359375,0.0,0.0001754029393196106
Test_84,0.28654883508111867,0.2888992004394531,0.1419316961866539,0.14537066650390626
Test_85,0.3964545830679708,0.3989331970214844,0.0,0.00010988306999206543
Test_86,0.41466695299598816,0.41510284423828125,0.0,6.524768471717835e-05
Test_87,0.41797588178117107,0.41894805908203125,0.0,9.953464567661286e-05
Test_88,0.26847814733864944,0.26958804321289065,0.1308528923689339,0.13745294189453125
Test_89,0.4264910744013446,0.4255397033691406,0.0,8.033497259020805e-06
Test_90,0.31549596835304716,0.31737701416015623,0.15337917923740613,0.15411984252929686
Test_91,0.42393448927358407,0.4243138427734375,0.0,6.8733538500964646e-06
Test_92,0.33277004765492374,0.3222214660644531,0.22553457657365636,0.2067907257080078
Test_93,0.4959715924498353,0.49315194702148435,0.0,0.00016552849113941193
Test_94,0.423227981446098,0.42526947021484374,0.0,-9.79352593421936e-05
Test_95,0.41730774330525516,0.41993826293945313,0.0,-5.208957474678755e-06
Test_96,0.3020926938770246,0.2985349426269531,0.07543532545862933,0.07554006958007813
Test_97,0.4977739501245275,0.49185748291015624,0.0,8.052165806293487e-05
Test_98,0.42525074879186137,0.4220094604492188,0.0,-5.840018764138222e-05
Test_99,0.4312431288659739,0.43664199829101563,0.0,-9.614318609237671e-05
Test_100,0.28097498049261455,0.2821673583984375,0.10838426802008555,0.11381025695800781
Test_101,0.4896033306187973,0.49392816162109376,0.0,-0.00011695691198110581
