ID,Actual Electricity energy,Predicted Electricity energy,Actual Gas energy,Predicted Gas energy
Test_0,0.7291022266965934,0.7402929077148438,0.0,-2.044128254055977e-05
Test_1,0.21200677168623647,0.21747489929199218,0.39980324599030587,0.40807925415039065
Test_2,0.8029827647527052,0.8021019287109376,0.0,-0.0003158612251281738
Test_3,0.6714763519720454,0.68358935546875,0.0,-0.0021802282333374026
Test_4,0.23045066383444535,0.23202867126464843,0.4253003091110409,0.42456784057617186
Test_5,0.345827372184045,0.3263522033691406,0.46165919348897144,0.47338525390625
Test_6,0.642182365198254,0.64344140625,0.0,-0.00013688956201076508
Test_7,0.2930861671041599,0.2841793212890625,0.36888069267176615,0.37539776611328124
Test_8,0.6429698018961552,0.6434573974609376,0.0,9.581179916858673e-05
Test_9,0.24437764059499756,0.24542179870605468,0.28793722366929947,0.2894082336425781
Test_10,0.20702039313659354,0.21495370483398438,0.4203746670429759,0.4245628967285156
Test_11,0.31515877708427426,0.33224710083007813,0.5051567432135334,0.49441778564453126
Test_12,0.26776985846488466,0.26326980590820315,0.5163940760319712,0.5058704528808594
Test_13,0.4012337947884037,0.3970315856933594,0.4045717819927419,0.3993623962402344
Test_14,0.23168007222418827,0.2337757568359375,0.4804916327890308,0.49726583862304685
Test_15,0.6993626413878743,0.7010233154296875,0.0,0.0003665488362312317
Test_16,0.7394774177783858,0.7451920166015625,0.0,-0.0001346459835767746
Test_17,0.21376877264873184,0.22125466918945313,0.40889093381405406,0.4218231201171875
Test_18,0.18430865828226756,0.1912197265625,0.29611149297190315,0.2968450622558594
Test_19,0.677926340896397,0.6765390625,0.0,2.4297788739204406e-05
Test_20,0.23774012268113617,0.24114320373535156,0.5530888412458217,0.5329334716796875
Test_21,0.249596613215811,0.2538818511962891,0.2898191952252417,0.2901862487792969
Test_22,0.2470287696619387,0.26111993408203127,0.28364699294054674,0.29089907836914064
Test_23,0.3065521016245218,0.31003121948242185,0.44436113685270134,0.4418946838378906
Test_24,0.2376664354965154,0.22282913208007812,0.377793935891881,0.39685577392578125
Test_25,0.7958890631592698,0.7977095947265626,0.0,0.00014208103716373445
Test_26,0.3717857161562787,0.36758663940429687,0.3553284203466635,0.3599432678222656
Test_27,0.6750983657676064,0.6691054077148437,0.0,5.0705865025520326e-05
Test_28,0.5749193650971126,0.5884354858398437,0.0,-0.00015120498836040496
Test_29,0.7306587624400478,0.7394417724609375,0.0,-0.00018387316167354584
Test_30,0.3283960290504271,0.3307204284667969,0.2819620455620491,0.281480712890625
Test_31,0.37156370933841587,0.36605908203125,0.32343791044545644,0.325013671875
Test_32,0.6189202000459232,0.6124647216796875,0.0,2.832116186618805e-05
Test_33,0.28446881787458267,0.2890060119628906,0.4292210584369745,0.4344769897460937
Test_34,0.7664882601558408,0.7652140502929687,0.0,4.810108244419098e-05
Test_35,0.2811657060181723,0.28880062866210937,0.4204625818792223,0.4133468017578125
Test_36,0.7329283147242646,0.7279159545898437,0.0,0.0005204287767410278
Test_37,0.692041800223175,0.6803421630859375,0.0,0.0005104238986968994
Test_38,0.4353128408654428,0.4471799011230469,0.0,-0.00012276832759380342
Test_39,0.6071370986413424,0.6037732543945312,0.0,-4.395805299282074e-05
Test_40,0.6687144684350549,0.6662210083007812,0.0,-8.270786702632903e-05
