ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,299.1210692486638,299.6404724121094,59.99771184960831,57.68580627441406,86.26828764057574,86.2682876586914,49.89934145426008,49.71758270263672,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_1,378.7597422017226,378.1744079589844,9.824193778238085,10.411274909973145,86.26828764057574,86.2682876586914,270.4963078485566,271.2408752441406,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_2,329.6494112027041,329.9284973144531,158.1712058351849,157.85589599609375,86.26828764057574,86.2682876586914,58.3921929914355,58.683441162109375,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_3,363.8779331980515,363.2055358886719,43.42046369166973,43.289085388183594,86.26828764057574,86.2682876586914,245.0940249167535,245.49510192871094,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_4,309.048831939368,309.0050354003906,8.121729600838187,8.11107349395752,86.26828764057574,86.2682876586914,217.9936935363766,217.45330810546875,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_5,298.3272416347028,298.4207458496094,8.440063506209118,8.566716194152832,86.26828764057574,86.2682876586914,243.7404033166138,243.49957275390625,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_6,304.6917118777084,304.86541748046875,10.14272839855566,10.620182991027832,86.26828764057574,86.2682876586914,347.0489884970264,344.218017578125,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_7,304.3406614360352,304.1129455566406,9.620267392451916,9.3630952835083,86.26828764057574,86.2682876586914,249.22433708871,249.41375732421875,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_8,296.4096110345049,296.4266662597656,86.45675897547063,84.37591552734375,86.26828764057574,86.2682876586914,60.12095082684523,60.38700866699219,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_9,346.2601787567315,345.55645751953125,9.096802811614973,8.623730659484863,86.26828764057574,86.2682876586914,246.9687025183705,250.5377655029297,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_10,292.0793867756951,292.063720703125,9.099211390974652,8.897038459777832,86.26828764057574,86.2682876586914,250.0021075069397,249.34312438964844,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_11,309.5464042920884,309.5431823730469,10.1369076651031,10.265835762023926,86.26828764057574,86.2682876586914,280.085062994386,278.291259765625,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_12,310.6122006587465,309.50604248046875,132.5427171585187,139.1405487060547,86.26828764057574,86.2682876586914,58.3921929914355,58.51683044433594,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
Test_13,280.0573643317497,280.3237609863281,152.6738241616638,162.49147033691406,86.26828764057574,86.2682876586914,60.12095082684523,57.84162902832031,0,-3.71584758067557e-21,11.63705117628995,11.63691520690918
