ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,141.5134979462604,141.60888671875,4.789209414948669,4.7456135749816895,85.54599508898676,85.5459976196289,174.1909716630131,176.49868774414062,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_1,142.2559573129582,142.2776641845703,44.66578210282385,44.25843811035156,85.54599508898676,85.5459976196289,39.76314529371305,39.84290313720703,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_2,133.631913209693,133.61265563964844,4.870599075396187,4.765751361846924,85.54599508898676,85.5459976196289,145.1886405076988,147.162109375,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_3,143.9801011995152,143.8731231689453,121.9075491176886,121.38236236572266,85.54599508898676,85.5459976196289,39.76314529371305,39.8768424987793,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_4,132.5873837822574,132.5830078125,73.44199248797182,74.2880630493164,85.54599508898676,85.5459976196289,40.67777509597288,40.50122833251953,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_5,148.1563406863243,147.9613494873047,4.702422562163783,4.706558704376221,85.54599508898676,85.5459976196289,176.8178499399185,177.3790283203125,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_6,135.0414007829815,135.02987670898438,96.03325793095826,97.73062133789062,85.54599508898676,85.5459976196289,41.97633957234376,41.89993667602539,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_7,134.5989173663947,134.63792419433594,13.90761474754741,14.289048194885254,85.54599508898676,85.5459976196289,114.7364939579511,116.08963012695312,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_8,138.7324542674305,138.52435302734375,3.812080125422115,3.863476514816284,85.54599508898676,85.5459976196289,166.623093333863,165.670166015625,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
Test_9,143.7781382622509,143.71348571777344,56.33811726069605,55.877525329589844,85.54599508898676,85.5459976196289,39.76314529371305,39.96803665161133,0,1.871266560969499e-20,3.362601947566061,3.3625738620758057
