ID,Actual Electricity energy,Predicted Electricity energy,Actual Gas energy,Predicted Gas energy
Test_0,0.2638213290157849,0.26158599853515624,0.3189697735204448,0.31099267578125
Test_1,0.46869297048319397,0.4664449768066406,0.0,0.00012237367033958435
Test_2,0.2483917600323564,0.2487747039794922,0.2894815998839361,0.2932372741699219
Test_3,0.48447204068056804,0.4838611145019531,0.0,-1.7004521563649178e-05
Test_4,0.4073453884887145,0.4073326110839844,0.0,-3.591716662049294e-05
Test_5,0.4925421286711484,0.49338818359375,0.0,7.730171084403992e-05
Test_6,0.37456851453484186,0.3912579345703125,0.0,0.0001161358654499054
Test_7,0.2331713182218266,0.233065185546875,0.24684285060772315,0.247566650390625
Test_8,0.20852552712766573,0.20627494812011718,0.2840018273798243,0.28760223388671874
Test_9,0.22414302305380226,0.22253492736816408,0.3154515361842955,0.3148789367675781
Test_10,0.4446721660310027,0.4410477905273438,0.0,-5.535969510674476e-05
Test_11,0.20201493318410038,0.2010887908935547,0.2895941884456113,0.28891082763671877
Test_12,0.2110914002261217,0.21131777954101563,0.3132458646736173,0.31301849365234374
Test_13,0.24322418853754668,0.23920565795898438,0.25142538998584885,0.25296530151367186
Test_14,0.48580909457684857,0.489683349609375,0.0,3.7618990987539294e-05
Test_15,0.24509560701913513,0.24334445190429688,0.3045294781243106,0.30975897216796877
Test_16,0.219300537453101,0.22023219299316407,0.2551397988801438,0.2525946044921875
Test_17,0.2369311861608943,0.24358531188964844,0.27607127376080925,0.27651776123046873
Test_18,0.48671130603978013,0.48870962524414063,0.0,1.813611015677452e-05
Test_19,0.23147175372088352,0.23302726745605468,0.29786856273637285,0.29478533935546875
Test_20,0.43210307528349984,0.4394118957519531,0.0,1.7861399101093412e-06
Test_21,0.3802046381801611,0.3842196044921875,0.0,6.144320592284203e-05
Test_22,0.42826444579360884,0.43328195190429686,0.0,-2.2288504987955092e-05
Test_23,0.16863515697711062,0.17133010864257814,0.46914518660961085,0.45846368408203125
Test_24,0.4215989985268215,0.4235379638671875,0.0,0.00010548025369644165
Test_25,0.18617552279921026,0.1889270782470703,0.2628406637290299,0.2649347229003906
Test_26,0.4691341343646677,0.4660404357910156,0.0,0.0002587058246135712
Test_27,0.23821644145284818,0.24528211975097655,0.35752144284883697,0.36499447631835935
Test_28,0.39183574160965134,0.39697967529296874,0.0,-1.402411237359047e-05
Test_29,0.45891813299009976,0.46044680786132813,0.0,-3.765717521309853e-05
Test_30,0.45481714794023304,0.455958251953125,0.0,5.093347653746605e-05
Test_31,0.3866726930594856,0.3918388977050781,0.0,-5.819559469819069e-05
Test_32,0.3803342446540017,0.38265103149414065,0.0,-4.4215115485712887e-07
Test_33,0.20212688884272034,0.20878968811035156,0.23431816368595054,0.23617953491210938
Test_34,0.2451837531875861,0.24288961791992186,0.37614856376380296,0.37092333984375
Test_35,0.44594500195104686,0.44849563598632813,0.0,0.0003131313323974609
Test_36,0.5040403122166377,0.5036533508300781,0.0,-0.0003241419494152069
Test_37,0.4112742624024505,0.40716793823242187,0.0,5.2984442561864854e-05
Test_38,0.19699376200102903,0.19878224182128906,0.2798160223594188,0.2757547607421875
Test_39,0.26760239440239636,0.26760076904296876,0.3236609837542729,0.32037313842773435
Test_40,0.5700179019110346,0.55746142578125,0.0,0.001048486828804016
Test_41,0.16635535931026452,0.1674219970703125,0.42146700515898644,0.4086340637207031
Test_42,0.4345003918210572,0.4371800537109375,0.0,-6.907775998115539e-05
Test_43,0.23049464943328832,0.2334360809326172,0.35786091644268786,0.3543593444824219
Test_44,0.26452188709952157,0.2662718505859375,0.24389164066031166,0.24520755004882813
Test_45,0.4931144232410882,0.49424563598632815,0.0,5.131029710173607e-05
Test_46,0.24769335300539264,0.2453602752685547,0.3823643195338581,0.3774392395019531
Test_47,0.5091239499228186,0.5162989501953125,0.0,1.435187179595232e-05
Test_48,0.4217134043316607,0.4226593017578125,0.0,-1.7552439123392106e-05
Test_49,0.44078040939029994,0.4417578735351563,0.0,-2.482626214623451e-05
Test_50,0.17033288921552495,0.17203515625,0.3452118033909747,0.33707302856445315
Test_51,0.425229947823985,0.42610784912109373,0.0,-1.425716676749289e-06
Test_52,0.36779505612844393,0.37751016235351564,0.0,1.2325906427577137e-06
Test_53,0.25548432864401066,0.25127859497070315,0.2852308082088455,0.2843820190429687
Test_54,0.4127451355775706,0.415341796875,0.0,0.00016890904307365417
Test_55,0.23828719806081464,0.24193659973144532,0.2945312702918897,0.2967101745605469
Test_56,0.18389957617993677,0.185718505859375,0.25098216122771216,0.25097132873535155
Test_57,0.43486811099556466,0.4383859558105469,0.0,1.683061942458153e-05
Test_58,0.19661135109776381,0.19544676208496095,0.25429232523703704,0.2549554901123047
Test_59,0.2275654166937963,0.23034513854980468,0.3324967793108107,0.33088284301757814
Test_60,0.41053792129024097,0.41725213623046875,0.0,0.00011876395344734191
Test_61,0.2323843669323269,0.23093115234375,0.26561652436375793,0.2632779235839844
Test_62,0.21450357975093448,0.2286815185546875,0.22099687051061345,0.22230471801757812
Test_63,0.4615680576071771,0.4530870361328125,0.0,-4.069862142205238e-05
Test_64,0.44591193106946986,0.44638040161132814,0.0,-2.8490934520959854e-05
Test_65,0.5098743447081292,0.5068830261230469,0.0,-1.3106259517371654e-05
Test_66,0.20106162492910137,0.20835348510742188,0.2689591741337999,0.2667969055175781
Test_67,0.41211785250827393,0.4170304565429688,0.0,3.2224562019109726e-05
Test_68,0.19412317349145447,0.19812156677246093,0.2816437386831697,0.28051568603515625
Test_69,0.190425385975017,0.1905458526611328,0.30936765181719594,0.3096679992675781
Test_70,0.2399933625074904,0.24615890502929688,0.21635909573046677,0.21675262451171876
Test_71,0.2220461850295817,0.2236858367919922,0.22904421027088098,0.2295711364746094
Test_72,0.2673677302888644,0.2620447692871094,0.28269703087070897,0.2819064025878906
Test_73,0.3710861391486986,0.3737223205566406,0.0,0.00011554530262947082
Test_74,0.20626361081926678,0.20316645812988282,0.30513255170902115,0.3213930969238281
Test_75,0.2681980550834059,0.26927297973632813,0.3016906085328004,0.30206851196289064
Test_76,0.3838034819525047,0.3853770751953125,0.0,-3.318170085549355e-05
Test_77,0.227951662445615,0.22972627258300782,0.31346126024673054,0.30848025512695315
Test_78,0.4656970918244515,0.4649236755371094,0.0,0.0002723970711231232
Test_79,0.19374793725523135,0.19197085571289063,0.22627442201512923,0.22752336120605468
Test_80,0.5169148078107496,0.515146484375,0.0,7.892730087041854e-05
Test_81,0.4143615630226057,0.42277951049804685,0.0,8.806299418210983e-05
Test_82,0.2730449240678747,0.2695985107421875,0.31063199705188993,0.3003349304199219
Test_83,0.5098526001794351,0.5059050903320312,0.0,3.401025757193565e-05
Test_84,0.4335107004839618,0.43930413818359376,0.0,-0.00019428133964538574
Test_85,0.17679897716179785,0.17955880737304689,0.4180181784280927,0.42579296875
Test_86,0.20812747246606703,0.21094793701171874,0.2500656746107414,0.25273005676269533
Test_87,0.20324366317830042,0.20694406127929688,0.39081395092485477,0.39259130859375
Test_88,0.4370944627864537,0.443015380859375,0.0,7.320767641067505e-05
Test_89,0.21804220306534278,0.22039717102050782,0.45885824049098767,0.4582891845703125
