ID,Actual Electricity energy,Predicted Electricity energy,Actual Gas energy,Predicted Gas energy
Test_0,0.2593708158342252,0.2523720397949219,0.5484999437200858,0.5542652587890625
Test_1,0.22795862507621487,0.23076716613769532,0.5744252352722407,0.571354736328125
Test_2,0.8074732404575183,0.8112393188476562,0.0,-3.263929858803749e-05
Test_3,0.27041000986624086,0.26819287109375,0.48671995858100237,0.4873497009277344
Test_4,0.6017734973396976,0.6031318969726562,0.0,0.00029073622822761534
Test_5,0.9527492065862414,0.9226172485351563,0.0,0.0002040756046772003
Test_6,0.6528374424275201,0.6612942504882813,0.0,-0.0003579293191432953
Test_7,0.916681316712272,0.9087494506835937,0.0,0.00017838862538337708
Test_8,0.7272034577949559,0.7213430786132813,0.0,3.214957937598228e-05
Test_9,0.27226799075330055,0.27472357177734374,0.5484270787985356,0.5493287963867187
Test_10,0.5444729797882475,0.5308519897460937,0.4256094374811945,0.42226950073242187
Test_11,0.906347235062648,0.8951620483398437,0.0,0.0004353908598423004
Test_12,0.19717532319279718,0.20170883178710938,0.4566662574093474,0.4587083740234375
Test_13,0.6800460513019595,0.6716719970703126,0.0,0.0026667349338531494
Test_14,0.8355479845054247,0.82286376953125,0.0,-0.00021088430285453797
Test_15,0.7889463123771975,0.794019775390625,0.0,-0.0003106977641582489
Test_16,0.20793781820687168,0.21346475219726563,0.4067613592530383,0.3999180297851562
Test_17,0.7653208085059614,0.7589658813476563,0.0,-0.0022791502475738527
Test_18,0.7924357071014249,0.7945697631835937,0.0,-0.00010187647491693497
Test_19,0.2734453248054298,0.264685302734375,0.5345398697232318,0.5527869873046874
Test_20,0.9839260332665809,0.987446044921875,0.0,-0.0008120371103286743
Test_21,0.18728629587702317,0.19479421997070312,0.6939556729879053,0.7187685546875
Test_22,0.24863346783489948,0.24884919738769531,0.40005258299686897,0.4020508117675781
Test_23,0.3172081082928299,0.3005435180664062,0.6001493536099486,0.621382568359375
Test_24,0.2819506890429552,0.2736122741699219,0.5308140497633549,0.5376969604492188
Test_25,0.38762637514002457,0.38873321533203126,0.5100804593505557,0.5108199768066406
Test_26,0.6881108992386415,0.6915897216796875,0.0,0.00016333606839179994
Test_27,0.3627325416702287,0.362059814453125,0.6028781056436251,0.5970946655273438
Test_28,0.7000448521588845,0.7041773071289062,0.0,5.6719090789556507e-05
Test_29,0.7993176755990854,0.7980059204101563,0.0,-7.738593220710755e-05
Test_30,0.17714642567237093,0.17790838623046876,0.5466367907799524,0.5734387817382812
Test_31,0.21462348770161066,0.23000405883789063,0.7408999779531806,0.7077357788085937
Test_32,0.20320022074724242,0.20744821166992186,0.535957264883461,0.53099658203125
Test_33,1.0569632991379363,1.0359356689453125,0.0,-8.252624422311783e-05
Test_34,0.2840304037950665,0.2911000061035156,0.42519437451269315,0.41494012451171874
Test_35,0.27658685213242296,0.2779619445800781,0.6384781227807499,0.6382962646484375
Test_36,0.40283554910163255,0.4090528564453125,0.5104051522989775,0.509632568359375
Test_37,0.7390463005462655,0.7391849975585938,0.0,-0.0001891023814678192
Test_38,0.21457421741457144,0.21713052368164062,0.71182923016398,0.7152750244140625
Test_39,0.25706005284906236,0.25852020263671877,0.625962291018956,0.63021826171875
Test_40,0.7246114600345985,0.7287360229492188,0.0,0.00011702623218297959
Test_41,0.42641655699295006,0.4222961730957031,0.4223879137546446,0.4258110046386719
Test_42,0.5789330617586094,0.5718153076171875,0.0,0.00041793724894523623
Test_43,0.7127356426523521,0.7093555297851563,0.0,-4.633012786507606e-05
Test_44,0.24420730010705363,0.25668572998046874,0.6561630668668759,0.6531400146484375
Test_45,0.2109700179453912,0.21519989013671875,0.9637584455028398,0.9489646606445312
