ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,280.0498307604454,280.0360412597656,41.38824287550924,40.456790924072266,44.50218687492224,44.5021858215332,47.33060891147543,47.07361602783203,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_1,292.8747116866213,292.56549072265625,126.6521194024137,121.94792938232422,44.50218687492224,44.5021858215332,41.68971578601485,41.62809371948242,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_2,259.5646667368508,259.49273681640625,81.40406621557386,79.85337829589844,44.50218687492224,44.5021858215332,41.68971578601485,41.62180709838867,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_3,240.4299099409496,239.95664978027344,133.4762538242397,138.63844299316406,44.50218687492224,44.5021858215332,58.45703293232651,58.485076904296875,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_4,291.3944637450911,291.9037780761719,54.58127167335011,53.77290725708008,44.50218687492224,44.5021858215332,69.29953008508235,68.82189178466797,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_5,246.2341407703032,246.65940856933594,39.2431594361021,38.48689270019531,44.50218687492224,44.5021858215332,75.57335681312827,75.71391296386719,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_6,274.3652320384354,274.28961181640625,42.41739801761622,44.831241607666016,44.50218687492224,44.5021858215332,64.2357422454468,64.49161529541016,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_7,316.9421395325096,316.6919250488281,167.2380296113392,167.41757202148438,44.50218687492224,44.5021858215332,41.68971578601485,41.710811614990234,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_8,269.7579603204226,268.08709716796875,43.49919128695436,43.54402542114258,44.50218687492224,44.5021858215332,65.8177572329572,64.95934295654297,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_9,244.0836340086964,244.40643310546875,40.02252273807586,40.62322235107422,44.50218687492224,44.5021858215332,75.1171597104584,75.15096282958984,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_10,306.3331642532883,307.2127685546875,161.5381179795892,173.03976440429688,44.50218687492224,44.5021858215332,48.41463531348397,46.99848556518555,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_11,308.0864924185146,308.4356689453125,67.78993239988388,67.79364776611328,44.50218687492224,44.5021858215332,41.68971578601485,41.536258697509766,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_12,285.4603922019008,284.2934875488281,45.72052025610841,47.22892761230469,44.50218687492224,44.5021858215332,49.96889565209069,49.36634063720703,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_13,252.8927043555657,252.74620056152344,183.2180079818542,182.59375,44.50218687492224,44.5021858215332,58.45703293232651,58.50122833251953,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_14,260.118802658066,259.0678405761719,61.21463276133235,62.57260513305664,44.50218687492224,44.5021858215332,60.6770858256689,60.56523513793945,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_15,281.8806805312303,281.73193359375,39.62087787635463,40.378719329833984,44.50218687492224,44.5021858215332,41.70215752517857,42.01301193237305,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_16,333.816966065954,333.3261413574219,208.0156702109672,203.89588928222656,44.50218687492224,44.5021858215332,54.5053451625561,54.764244079589844,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_17,354.9022047399836,355.6276550292969,57.07312871457693,58.38087463378906,44.50218687492224,44.5021858215332,66.00470233936598,66.10578155517578,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_18,275.6451360775343,273.9890441894531,34.17426729321989,34.62499237060547,44.50218687492224,44.5021858215332,46.65715990186977,46.50782775878906,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_19,291.5456787287733,292.2850341796875,52.38227403090017,51.91709899902344,44.50218687492224,44.5021858215332,79.48006291053751,79.06510925292969,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
Test_20,271.746405453948,270.10333251953125,39.3190859468961,38.635032653808594,44.50218687492224,44.5021858215332,75.04059516175856,75.02420806884766,0,-4.767711228087509e-22,26.46613135286368,26.465839385986328
