ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,266.8588447874556,266.86041259765625,39.41680448364572,39.17432403564453,41.85501653803749,41.85501480102539,40.95282575850382,41.303340911865234,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_1,252.6825819755809,252.44020080566406,150.760035117808,154.4412384033203,41.85501653803749,41.85501480102539,71.61302013148762,71.42681884765625,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_2,266.4490944914043,266.5440368652344,42.62245293805383,41.757835388183594,41.85501653803749,41.85501480102539,41.0361539875046,41.29645538330078,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_3,343.3479062027849,343.90447998046875,87.42254175344033,86.8707275390625,41.85501653803749,41.85501480102539,60.75125566580914,60.52368927001953,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_4,246.8391420637837,246.82872009277344,126.8342419045286,128.5799102783203,41.85501653803749,41.85501480102539,49.76890134346034,49.61113357543945,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_5,264.8992915186411,265.0603332519531,40.5045377516436,40.17008972167969,41.85501653803749,41.85501480102539,62.90898464616767,62.91905212402344,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_6,248.9058863163053,246.42520141601562,59.48346706684634,64.28172302246094,41.85501653803749,41.85501480102539,33.39177794111642,33.41997146606445,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_7,356.9894901792642,357.08477783203125,155.0455051247499,159.6195831298828,41.85501653803749,41.85501480102539,71.61302013148762,71.75492095947266,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_8,319.5420648046062,319.4951477050781,157.5089836253012,156.09161376953125,41.85501653803749,41.85501480102539,43.16006676466986,42.73646926879883,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_9,280.8248090979624,280.6746520996094,29.57884152068276,28.420629501342773,41.85501653803749,41.85501480102539,40.71368777818613,40.99068069458008,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_10,267.5537996651558,266.55841064453125,34.38316693209196,33.15277099609375,41.85501653803749,41.85501480102539,45.30286557229777,45.450965881347656,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_11,257.7737708767202,258.14263916015625,38.78846114582058,37.96323776245117,41.85501653803749,41.85501480102539,58.6485258687574,59.14097213745117,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_12,328.5356435542488,328.1404113769531,142.3791038833762,139.09361267089844,41.85501653803749,41.85501480102539,59.48869900771776,59.42930221557617,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_13,319.5102903344359,319.4701232910156,42.63891441055168,41.44648361206055,41.85501653803749,41.85501480102539,68.58270550042877,68.87193298339844,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_14,243.1411807342072,243.2472381591797,151.4096890440606,153.1186981201172,41.85501653803749,41.85501480102539,38.90713687778187,38.67624282836914,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_15,263.9941657478868,263.9934387207031,195.1196200334844,194.33106994628906,41.85501653803749,41.85501480102539,55.23576912082977,55.2850341796875,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_16,240.598840295643,240.6103057861328,43.87773592225081,42.26416778564453,41.85501653803749,41.85501480102539,41.53267793703296,41.5596923828125,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
Test_17,261.7168677773694,262.39227294921875,151.0609355220711,155.35536193847656,41.85501653803749,41.85501480102539,65.00405794438319,65.23089599609375,0,8.956827994997824e-21,15.01898811711381,15.018831253051758
