ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,300.8042104785563,301.0706787109375,71.14824015154093,71.66952514648438,44.50210410498973,44.502105712890625,42.73034561767675,42.76877975463867,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_1,300.6788716098955,300.71856689453125,36.5257880468688,36.87605285644531,44.50210410498973,44.502105712890625,73.55973729880559,73.59214782714844,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_2,422.5921892900489,422.7498779296875,49.31205408287111,51.58393478393555,44.50210410498973,44.502105712890625,100.1242045802566,100.40111541748047,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_3,291.3845124261294,293.11083984375,48.5724980433525,52.140567779541016,44.50210410498973,44.502105712890625,52.5033745080024,52.8916015625,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_4,305.8875239618425,305.4140319824219,92.60160388380348,93.30623626708984,44.50210410498973,44.502105712890625,67.1510078152471,67.14164733886719,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_5,316.7012624629938,316.6010437011719,73.43042842073025,78.48937225341797,44.50210410498973,44.502105712890625,80.73184287837026,80.62007904052734,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_6,312.2712991005093,312.6297912597656,199.116956477354,197.76036071777344,44.50210410498973,44.502105712890625,67.1510078152471,67.20729064941406,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_7,282.9607195925636,283.2264404296875,139.5463980671726,140.5695037841797,44.50210410498973,44.502105712890625,98.51067932532526,98.42376708984375,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_8,315.3973979424009,316.31439208984375,147.4223296015245,147.4546356201172,44.50210410498973,44.502105712890625,42.73034561767675,42.623477935791016,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
Test_9,307.3008473134379,307.3306884765625,50.93975794285455,50.7298698425293,44.50210410498973,44.502105712890625,75.9394743707535,76.21856689453125,0,2.555870478045508e-20,33.09740134526605,33.09701919555664
