ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,244.597892560797,244.46310424804688,146.0162508254615,148.99562072753906,46.38407967817368,46.38407897949219,79.39297073639145,79.33727264404297,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_1,273.1309477096034,272.83392333984375,213.2010042716637,211.62315368652344,46.38407967817368,46.38407897949219,41.75032938706888,41.660301208496094,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_2,269.5923894838592,269.5867919921875,62.73603414778872,62.301048278808594,46.38407967817368,46.38407897949219,76.58847512130696,76.74305725097656,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_3,323.7327769642794,326.0682373046875,191.9122315056737,191.29611206054688,46.38407967817368,46.38407897949219,79.39297073639145,79.66825103759766,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_4,285.5841715556321,285.94580078125,103.1432937430813,101.32432556152344,46.38407967817368,46.38407897949219,72.79821094171204,72.81810760498047,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_5,270.5510414373718,270.9924621582031,43.32500693866223,42.44606399536133,46.38407967817368,46.38407897949219,57.28017201501941,57.01582336425781,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_6,261.4385840662794,261.798828125,47.91186144368837,48.80410385131836,46.38407967817368,46.38407897949219,75.40746695761194,75.47640228271484,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_7,260.5979691253457,260.1412048339844,166.1626167210594,166.53536987304688,46.38407967817368,46.38407897949219,41.75032938706888,41.72506332397461,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_8,370.6713115826211,370.64007568359375,188.6926922328456,189.5159149169922,46.38407967817368,46.38407897949219,66.4379300774259,66.42501068115234,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_9,302.4947282118031,303.2344970703125,53.46757650872038,51.3358154296875,46.38407967817368,46.38407897949219,81.95277881458937,81.65365600585938,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_10,261.2733322486689,261.6603088378906,42.86147240007529,42.470340728759766,46.38407967817368,46.38407897949219,80.96350104159688,81.01078796386719,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_11,316.1500154724192,315.84130859375,70.73734850587473,71.05778503417969,46.38407967817368,46.38407897949219,79.65711842940588,79.34494018554688,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_12,282.8910135551153,283.08673095703125,95.4498326745592,99.84308624267578,46.38407967817368,46.38407897949219,79.39297073639145,79.39105987548828,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_13,257.9705290291296,257.7023010253906,147.7411863038783,152.23635864257812,46.38407967817368,46.38407897949219,48.11029123240211,48.0411491394043,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_14,294.5419047345603,294.94744873046875,102.6341394942273,105.56987762451172,46.38407967817368,46.38407897949219,41.75032938706888,41.892330169677734,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_15,252.5704952131206,252.9490509033203,184.198353224165,183.76414489746094,46.38407967817368,46.38407897949219,66.4379300774259,66.5677490234375,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_16,292.6242818085822,292.8570251464844,97.73879366173144,96.11769104003906,46.38407967817368,46.38407897949219,41.75032938706888,41.95650863647461,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_17,273.7594150468479,274.1369934082031,384.513862968599,374.6883850097656,46.38407967817368,46.38407897949219,41.75032938706888,41.818294525146484,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_18,369.3119718242461,369.3916320800781,203.7529389621037,203.0004119873047,46.38407967817368,46.38407897949219,79.39297073639145,79.30123901367188,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_19,280.5535616870998,279.8048400878906,164.2529692689043,165.9078826904297,46.38407967817368,46.38407897949219,41.75032938706888,41.890872955322266,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_20,281.6723611549762,281.2376708984375,46.59495120605115,46.68202590942383,46.38407967817368,46.38407897949219,64.64727669470842,64.68201446533203,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_21,259.2561754093811,259.35821533203125,60.60275440963947,58.99542999267578,46.38407967817368,46.38407897949219,45.0719547248302,45.99058151245117,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_22,271.5680738592679,271.564208984375,87.20574489330411,86.75761413574219,46.38407967817368,46.38407897949219,41.75032938706888,41.79950714111328,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_23,289.803516226899,290.47796630859375,254.3260565110173,230.1939239501953,46.38407967817368,46.38407897949219,72.79821094171204,72.76388549804688,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_24,311.4122650026638,310.92364501953125,93.62727739655011,93.1736831665039,46.38407967817368,46.38407897949219,41.75032938706888,41.77531814575195,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_25,281.7192569410549,281.7496337890625,45.51858125891259,45.99252700805664,46.38407967817368,46.38407897949219,51.26092241140046,51.35858917236328,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_26,274.0538695403894,274.2232360839844,43.80991574709454,45.035701751708984,46.38407967817368,46.38407897949219,58.49627226353518,58.49412536621094,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_27,276.4126956782503,276.6072998046875,39.08077878906786,38.755916595458984,46.38407967817368,46.38407897949219,75.59345500716198,76.58863067626953,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_28,295.8109621292601,295.92645263671875,62.404573455709,61.87519073486328,46.38407967817368,46.38407897949219,54.25906253090496,53.44691848754883,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_29,265.4138792385655,265.3456726074219,47.15833867690079,48.149662017822266,46.38407967817368,46.38407897949219,86.28952246052938,86.3346176147461,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
Test_30,373.5584331065109,373.5090026855469,67.05076548597752,69.14057922363281,46.38407967817368,46.38407897949219,64.29444173278334,63.181396484375,0,-2.0147620408495622e-20,26.60713773005254,26.606830596923828
