ID,Actual cost_equipment_envelope_total_cost_per_m_sq ,Predicted cost_equipment_envelope_total_cost_per_m_sq ,Actual cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Predicted cost_equipment_heating_and_cooling_total_cost_per_m_sq ,Actual cost_equipment_lighting_total_cost_per_m_sq ,Predicted cost_equipment_lighting_total_cost_per_m_sq ,Actual cost_equipment_ventilation_total_cost_per_m_sq ,Predicted cost_equipment_ventilation_total_cost_per_m_sq ,Actual cost_equipment_renewables_total_cost_per_m_sq ,Predicted cost_equipment_renewables_total_cost_per_m_sq ,Actual cost_equipment_shw_total_cost_per_m_sq ,Predicted cost_equipment_shw_total_cost_per_m_sq 
Test_0,314.0355947886371,314.4352722167969,70.55772662222839,70.11602783203125,78.40226888175683,78.40226745605469,54.55833679566616,54.74714660644531,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_1,299.6232580451569,299.5859680175781,6.870472623484853,6.8709869384765625,78.40226888175683,78.40226745605469,189.2344531220207,190.50189208984375,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_2,288.6672326828162,288.47357177734375,8.40473767560049,7.854339599609375,78.40226888175683,78.40226745605469,245.3639865199842,245.03411865234375,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_3,277.9504595368704,278.3057861328125,149.2327671164689,147.6407012939453,78.40226888175683,78.40226745605469,54.55833679566616,54.929588317871094,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_4,278.0000361286904,277.78814697265625,57.28364434114316,58.31744384765625,78.40226888175683,78.40226745605469,62.05945578149368,61.88853454589844,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_5,357.9106778344463,357.6486511230469,9.288686300602748,9.876380920410156,78.40226888175683,78.40226745605469,353.2741625670639,345.7820129394531,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_6,293.9366021769544,293.7969055175781,80.53767519905905,78.6469497680664,78.40226888175683,78.40226745605469,63.79202720088957,63.78773498535156,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_7,301.5366736314754,301.7154846191406,33.34055907141237,33.65536117553711,78.40226888175683,78.40226745605469,157.3811918052102,157.85472106933594,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_8,277.4623207866421,277.4407653808594,82.2052149757436,83.02874755859375,78.40226888175683,78.40226745605469,62.05945578149368,62.02848815917969,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_9,336.4201284977088,336.2015380859375,8.493453682015339,8.747940063476562,78.40226888175683,78.40226745605469,206.98247156371,205.2059783935547,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_10,282.9843903985998,282.8604736328125,9.86995678607199,10.038734436035156,78.40226888175683,78.40226745605469,264.8080462607809,269.8670349121094,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_11,274.8560372045225,274.930908203125,82.2052149757436,81.32042694091797,78.40226888175683,78.40226745605469,60.04628486669517,59.949859619140625,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
Test_12,290.6603321029507,290.5015869140625,8.464149299805909,8.084831237792969,78.40226888175683,78.40226745605469,246.7964890941534,248.85850524902344,0,-8.732431020035807e-21,11.57161810368533,11.571480751037598
